country_region_code,date,category,mob_change
NO,2021-04-19,Grocery & pharmacy,6.0
NO,2021-04-20,Grocery & pharmacy,8.0
NO,2021-04-21,Grocery & pharmacy,5.0
NO,2021-04-22,Grocery & pharmacy,9.0
NO,2021-04-23,Grocery & pharmacy,4.0
NO,2021-04-24,Grocery & pharmacy,1.0
NO,2021-04-25,Grocery & pharmacy,7.0
NO,2021-04-26,Grocery & pharmacy,3.0
NO,2021-04-27,Grocery & pharmacy,5.0
NO,2021-04-28,Grocery & pharmacy,6.0
NO,2021-04-29,Grocery & pharmacy,10.0
NO,2021-04-30,Grocery & pharmacy,27.0
NO,2021-05-01,Grocery & pharmacy,-72.0
NO,2021-05-02,Grocery & pharmacy,28.0
NO,2021-05-03,Grocery & pharmacy,13.0
NO,2021-05-04,Grocery & pharmacy,8.0
NO,2021-05-05,Grocery & pharmacy,5.0
NO,2021-05-06,Grocery & pharmacy,10.0
NO,2021-05-07,Grocery & pharmacy,8.0
NO,2021-05-08,Grocery & pharmacy,4.0
NO,2021-05-09,Grocery & pharmacy,0.0
NO,2021-05-10,Grocery & pharmacy,6.0
NO,2021-05-11,Grocery & pharmacy,15.0
NO,2021-05-12,Grocery & pharmacy,49.0
NO,2021-05-13,Grocery & pharmacy,-69.0
NO,2021-05-14,Grocery & pharmacy,24.0
NO,2021-05-15,Grocery & pharmacy,17.0
NO,2021-05-16,Grocery & pharmacy,53.0
NO,2021-05-17,Grocery & pharmacy,-75.0
NO,2021-05-18,Grocery & pharmacy,16.0
NO,2021-05-19,Grocery & pharmacy,11.0
NO,2021-05-20,Grocery & pharmacy,17.0
NO,2021-05-21,Grocery & pharmacy,14.0
NO,2021-05-22,Grocery & pharmacy,1.0
NO,2021-05-23,Grocery & pharmacy,17.0
NO,2021-05-24,Grocery & pharmacy,-71.0
NO,2021-05-25,Grocery & pharmacy,29.0
NO,2021-05-26,Grocery & pharmacy,14.0
NO,2021-05-27,Grocery & pharmacy,17.0
NO,2021-05-28,Grocery & pharmacy,13.0
NO,2021-05-29,Grocery & pharmacy,8.0
NO,2021-05-30,Grocery & pharmacy,32.0
NO,2021-05-31,Grocery & pharmacy,14.0
NO,2021-06-01,Grocery & pharmacy,18.0
NO,2021-06-02,Grocery & pharmacy,19.0
NO,2021-06-03,Grocery & pharmacy,20.0
NO,2021-06-04,Grocery & pharmacy,13.0
NO,2021-06-05,Grocery & pharmacy,8.0
NO,2021-06-06,Grocery & pharmacy,31.0
NO,2021-06-07,Grocery & pharmacy,13.0
NO,2021-06-08,Grocery & pharmacy,15.0
NO,2021-06-09,Grocery & pharmacy,16.0
NO,2021-06-10,Grocery & pharmacy,19.0
NO,2021-06-11,Grocery & pharmacy,13.0
NO,2021-06-12,Grocery & pharmacy,8.0
NO,2021-06-13,Grocery & pharmacy,25.0
NO,2021-06-14,Grocery & pharmacy,12.0
NO,2021-06-15,Grocery & pharmacy,16.0
NO,2021-06-16,Grocery & pharmacy,16.0
NO,2021-06-17,Grocery & pharmacy,21.0
NO,2021-06-18,Grocery & pharmacy,12.0
NO,2021-06-19,Grocery & pharmacy,8.0
NO,2021-06-20,Grocery & pharmacy,23.0
NO,2021-06-21,Grocery & pharmacy,16.0
NO,2021-06-22,Grocery & pharmacy,17.0
NO,2021-06-23,Grocery & pharmacy,20.0
NO,2021-06-24,Grocery & pharmacy,17.0
NO,2021-06-25,Grocery & pharmacy,10.0
NO,2021-06-26,Grocery & pharmacy,5.0
NO,2021-06-27,Grocery & pharmacy,37.0
NO,2021-06-28,Grocery & pharmacy,17.0
NO,2021-06-29,Grocery & pharmacy,14.0
NO,2021-06-30,Grocery & pharmacy,18.0
NO,2021-07-01,Grocery & pharmacy,20.0
NO,2021-07-02,Grocery & pharmacy,10.0
NO,2021-07-03,Grocery & pharmacy,7.0
NO,2021-07-04,Grocery & pharmacy,47.0
NO,2021-07-05,Grocery & pharmacy,20.0
NO,2021-07-06,Grocery & pharmacy,19.0
NO,2021-07-07,Grocery & pharmacy,18.0
NO,2021-07-08,Grocery & pharmacy,18.0
NO,2021-07-09,Grocery & pharmacy,8.0
NO,2021-07-10,Grocery & pharmacy,5.0
NO,2021-07-11,Grocery & pharmacy,53.0
NO,2021-07-12,Grocery & pharmacy,21.0
NO,2021-07-13,Grocery & pharmacy,20.0
NO,2021-07-14,Grocery & pharmacy,20.0
NO,2021-07-15,Grocery & pharmacy,20.0
NO,2021-07-16,Grocery & pharmacy,7.0
NO,2021-07-17,Grocery & pharmacy,5.0
NO,2021-07-18,Grocery & pharmacy,57.0
NO,2021-07-19,Grocery & pharmacy,25.0
NO,2021-07-20,Grocery & pharmacy,21.0
NO,2021-07-21,Grocery & pharmacy,19.0
NO,2021-07-22,Grocery & pharmacy,18.0
NO,2021-07-23,Grocery & pharmacy,5.0
NO,2021-07-24,Grocery & pharmacy,3.0
NO,2021-07-25,Grocery & pharmacy,63.0
NO,2021-07-26,Grocery & pharmacy,21.0
NO,2021-07-27,Grocery & pharmacy,16.0
NO,2021-07-28,Grocery & pharmacy,17.0
NO,2021-07-29,Grocery & pharmacy,15.0
NO,2021-07-30,Grocery & pharmacy,5.0
NO,2021-07-31,Grocery & pharmacy,4.0
NO,2021-08-01,Grocery & pharmacy,46.0
NO,2021-08-02,Grocery & pharmacy,21.0
NO,2021-08-03,Grocery & pharmacy,17.0
NO,2021-08-04,Grocery & pharmacy,17.0
NO,2021-08-05,Grocery & pharmacy,17.0
NO,2021-08-06,Grocery & pharmacy,7.0
NO,2021-08-07,Grocery & pharmacy,6.0
NO,2021-08-08,Grocery & pharmacy,49.0
NO,2021-08-09,Grocery & pharmacy,20.0
NO,2021-08-10,Grocery & pharmacy,19.0
NO,2021-08-11,Grocery & pharmacy,18.0
NO,2021-08-12,Grocery & pharmacy,23.0
NO,2021-08-13,Grocery & pharmacy,11.0
NO,2021-08-14,Grocery & pharmacy,10.0
NO,2021-08-15,Grocery & pharmacy,40.0
NO,2021-08-16,Grocery & pharmacy,21.0
NO,2021-08-17,Grocery & pharmacy,19.0
NO,2021-08-18,Grocery & pharmacy,18.0
NO,2021-08-19,Grocery & pharmacy,22.0
NO,2021-08-20,Grocery & pharmacy,14.0
NO,2021-08-21,Grocery & pharmacy,9.0
NO,2021-08-22,Grocery & pharmacy,41.0
NO,2021-08-23,Grocery & pharmacy,17.0
NO,2021-08-24,Grocery & pharmacy,15.0
NO,2021-08-25,Grocery & pharmacy,18.0
NO,2021-08-26,Grocery & pharmacy,19.0
NO,2021-08-27,Grocery & pharmacy,14.0
NO,2021-08-28,Grocery & pharmacy,8.0
NO,2021-08-29,Grocery & pharmacy,42.0
NO,2021-08-30,Grocery & pharmacy,16.0
NO,2021-08-31,Grocery & pharmacy,18.0
NO,2021-09-01,Grocery & pharmacy,17.0
NO,2021-09-02,Grocery & pharmacy,16.0
NO,2021-09-03,Grocery & pharmacy,12.0
NO,2021-09-04,Grocery & pharmacy,7.0
NO,2021-09-05,Grocery & pharmacy,27.0
NO,2021-09-06,Grocery & pharmacy,13.0
NO,2021-09-07,Grocery & pharmacy,12.0
NO,2021-09-08,Grocery & pharmacy,13.0
NO,2021-09-09,Grocery & pharmacy,16.0
NO,2021-09-10,Grocery & pharmacy,11.0
NO,2021-09-11,Grocery & pharmacy,5.0
NO,2021-09-12,Grocery & pharmacy,20.0
NO,2021-09-13,Grocery & pharmacy,16.0
NO,2021-09-14,Grocery & pharmacy,9.0
NO,2021-09-15,Grocery & pharmacy,12.0
NO,2021-09-16,Grocery & pharmacy,11.0
NO,2021-09-17,Grocery & pharmacy,10.0
NO,2021-09-18,Grocery & pharmacy,5.0
NO,2021-09-19,Grocery & pharmacy,18.0
NO,2021-09-20,Grocery & pharmacy,9.0
NO,2021-09-21,Grocery & pharmacy,9.0
NO,2021-09-22,Grocery & pharmacy,8.0
NO,2021-09-23,Grocery & pharmacy,11.0
NO,2021-09-24,Grocery & pharmacy,7.0
NO,2021-09-25,Grocery & pharmacy,4.0
NO,2021-09-26,Grocery & pharmacy,14.0
NO,2021-09-27,Grocery & pharmacy,5.0
NO,2021-09-28,Grocery & pharmacy,7.0
NO,2021-09-29,Grocery & pharmacy,5.0
NO,2021-09-30,Grocery & pharmacy,8.0
NO,2021-10-01,Grocery & pharmacy,3.0
NO,2021-10-02,Grocery & pharmacy,3.0
NO,2021-10-03,Grocery & pharmacy,1.0
NO,2021-10-04,Grocery & pharmacy,4.0
NO,2021-10-05,Grocery & pharmacy,5.0
NO,2021-10-06,Grocery & pharmacy,5.0
NO,2021-10-07,Grocery & pharmacy,6.0
NO,2021-10-08,Grocery & pharmacy,1.0
NO,2021-10-09,Grocery & pharmacy,-1.0
NO,2021-10-10,Grocery & pharmacy,4.0
NO,2021-10-11,Grocery & pharmacy,5.0
NO,2021-10-12,Grocery & pharmacy,8.0
NO,2021-10-13,Grocery & pharmacy,5.0
NO,2021-10-14,Grocery & pharmacy,6.0
NO,2021-10-15,Grocery & pharmacy,1.0
NO,2021-10-16,Grocery & pharmacy,-1.0
NO,2021-10-17,Grocery & pharmacy,8.0
NO,2021-10-18,Grocery & pharmacy,3.0
NO,2021-10-19,Grocery & pharmacy,5.0
NO,2021-10-20,Grocery & pharmacy,7.0
NO,2021-10-21,Grocery & pharmacy,8.0
NO,2021-10-22,Grocery & pharmacy,4.0
NO,2021-10-23,Grocery & pharmacy,2.0
NO,2021-10-24,Grocery & pharmacy,1.0
NO,2021-10-25,Grocery & pharmacy,4.0
NO,2021-10-26,Grocery & pharmacy,6.0
NO,2021-10-27,Grocery & pharmacy,6.0
NO,2021-10-28,Grocery & pharmacy,6.0
NO,2021-10-29,Grocery & pharmacy,5.0
NO,2021-10-30,Grocery & pharmacy,5.0
NO,2021-10-31,Grocery & pharmacy,17.0
NO,2021-11-01,Grocery & pharmacy,4.0
NO,2021-11-02,Grocery & pharmacy,6.0
NO,2021-11-03,Grocery & pharmacy,5.0
NO,2021-11-04,Grocery & pharmacy,6.0
NO,2021-11-05,Grocery & pharmacy,2.0
NO,2021-11-06,Grocery & pharmacy,1.0
NO,2021-11-07,Grocery & pharmacy,1.0
NO,2021-11-08,Grocery & pharmacy,3.0
NO,2021-11-09,Grocery & pharmacy,3.0
NO,2021-11-10,Grocery & pharmacy,4.0
NO,2021-11-11,Grocery & pharmacy,9.0
NO,2021-11-12,Grocery & pharmacy,6.0
NO,2021-11-13,Grocery & pharmacy,5.0
NO,2021-11-14,Grocery & pharmacy,3.0
NO,2021-11-15,Grocery & pharmacy,4.0
NO,2021-11-16,Grocery & pharmacy,5.0
NO,2021-11-17,Grocery & pharmacy,4.0
NO,2021-11-18,Grocery & pharmacy,9.0
NO,2021-11-19,Grocery & pharmacy,4.0
NO,2021-11-20,Grocery & pharmacy,3.0
NO,2021-11-21,Grocery & pharmacy,3.0
NO,2021-11-22,Grocery & pharmacy,8.0
NO,2021-11-23,Grocery & pharmacy,8.0
NO,2021-11-24,Grocery & pharmacy,10.0
NO,2021-11-25,Grocery & pharmacy,12.0
NO,2021-11-26,Grocery & pharmacy,9.0
NO,2021-11-27,Grocery & pharmacy,6.0
NO,2021-11-28,Grocery & pharmacy,1.0
NO,2021-11-29,Grocery & pharmacy,10.0
NO,2021-11-30,Grocery & pharmacy,11.0
NO,2021-12-01,Grocery & pharmacy,10.0
NO,2021-12-02,Grocery & pharmacy,12.0
NO,2021-12-03,Grocery & pharmacy,2.0
NO,2021-12-04,Grocery & pharmacy,1.0
NO,2021-12-05,Grocery & pharmacy,66.0
NO,2021-12-06,Grocery & pharmacy,6.0
NO,2021-12-07,Grocery & pharmacy,7.0
NO,2021-12-08,Grocery & pharmacy,8.0
NO,2021-12-09,Grocery & pharmacy,13.0
NO,2021-12-10,Grocery & pharmacy,8.0
NO,2021-12-11,Grocery & pharmacy,4.0
NO,2021-12-12,Grocery & pharmacy,128.0
NO,2021-12-13,Grocery & pharmacy,10.0
NO,2021-12-14,Grocery & pharmacy,13.0
NO,2021-12-15,Grocery & pharmacy,15.0
NO,2021-12-16,Grocery & pharmacy,18.0
NO,2021-12-17,Grocery & pharmacy,6.0
NO,2021-12-18,Grocery & pharmacy,3.0
NO,2021-12-19,Grocery & pharmacy,163.0
NO,2021-12-20,Grocery & pharmacy,19.0
NO,2021-12-21,Grocery & pharmacy,27.0
NO,2021-12-22,Grocery & pharmacy,37.0
NO,2021-12-23,Grocery & pharmacy,38.0
NO,2021-12-24,Grocery & pharmacy,-47.0
NO,2021-12-25,Grocery & pharmacy,-92.0
NO,2021-12-26,Grocery & pharmacy,-22.0
NO,2021-12-27,Grocery & pharmacy,-6.0
NO,2021-12-28,Grocery & pharmacy,-7.0
NO,2021-12-29,Grocery & pharmacy,2.0
NO,2021-12-30,Grocery & pharmacy,21.0
NO,2021-12-31,Grocery & pharmacy,-19.0
NO,2022-01-01,Grocery & pharmacy,-89.0
NO,2022-01-02,Grocery & pharmacy,3.0
NO,2022-01-03,Grocery & pharmacy,1.0
NO,2022-01-04,Grocery & pharmacy,-3.0
NO,2022-01-05,Grocery & pharmacy,-2.0
NO,2022-01-06,Grocery & pharmacy,-2.0
NO,2022-01-07,Grocery & pharmacy,-8.0
NO,2022-01-08,Grocery & pharmacy,-6.0
NO,2022-01-09,Grocery & pharmacy,-15.0
NO,2022-01-10,Grocery & pharmacy,-2.0
NO,2022-01-11,Grocery & pharmacy,-1.0
NO,2022-01-12,Grocery & pharmacy,-2.0
NO,2022-01-13,Grocery & pharmacy,0.0
NO,2022-01-14,Grocery & pharmacy,-3.0
NO,2022-01-15,Grocery & pharmacy,-4.0
NO,2022-01-16,Grocery & pharmacy,-12.0
NO,2022-01-17,Grocery & pharmacy,-4.0
NO,2022-01-18,Grocery & pharmacy,-3.0
NO,2022-01-19,Grocery & pharmacy,0.0
NO,2022-01-20,Grocery & pharmacy,1.0
NO,2022-01-21,Grocery & pharmacy,-1.0
NO,2022-01-22,Grocery & pharmacy,-4.0
NO,2022-01-23,Grocery & pharmacy,-11.0
NO,2022-01-24,Grocery & pharmacy,-3.0
NO,2022-01-25,Grocery & pharmacy,-1.0
NO,2022-01-26,Grocery & pharmacy,-1.0
NO,2022-01-27,Grocery & pharmacy,0.0
NO,2022-01-28,Grocery & pharmacy,-3.0
NO,2022-01-29,Grocery & pharmacy,-5.0
NO,2022-01-30,Grocery & pharmacy,-8.0
NO,2022-01-31,Grocery & pharmacy,-2.0
NO,2022-02-01,Grocery & pharmacy,-4.0
NO,2022-02-02,Grocery & pharmacy,-1.0
NO,2022-02-03,Grocery & pharmacy,0.0
NO,2022-02-04,Grocery & pharmacy,-2.0
NO,2022-02-05,Grocery & pharmacy,-5.0
NO,2022-02-06,Grocery & pharmacy,-8.0
NO,2022-02-07,Grocery & pharmacy,-1.0
NO,2022-02-08,Grocery & pharmacy,-2.0
NO,2022-02-09,Grocery & pharmacy,-2.0
NO,2022-02-10,Grocery & pharmacy,3.0
NO,2022-02-11,Grocery & pharmacy,-1.0
NO,2022-02-12,Grocery & pharmacy,-1.0
NO,2022-02-13,Grocery & pharmacy,-4.0
NO,2022-02-14,Grocery & pharmacy,-2.0
NO,2022-02-15,Grocery & pharmacy,-3.0
NO,2022-02-16,Grocery & pharmacy,-2.0
NO,2022-02-17,Grocery & pharmacy,3.0
NO,2022-02-18,Grocery & pharmacy,0.0
NO,2022-02-19,Grocery & pharmacy,-4.0
NO,2022-02-20,Grocery & pharmacy,-6.0
NO,2022-02-21,Grocery & pharmacy,-2.0
NO,2022-02-22,Grocery & pharmacy,-2.0
NO,2022-02-23,Grocery & pharmacy,-2.0
NO,2022-02-24,Grocery & pharmacy,-2.0
NO,2022-02-25,Grocery & pharmacy,-5.0
NO,2022-02-26,Grocery & pharmacy,-7.0
NO,2022-02-27,Grocery & pharmacy,2.0
NO,2022-02-28,Grocery & pharmacy,-1.0
NO,2022-03-01,Grocery & pharmacy,0.0
NO,2022-03-02,Grocery & pharmacy,0.0
NO,2022-03-03,Grocery & pharmacy,0.0
NO,2022-03-04,Grocery & pharmacy,-2.0
NO,2022-03-05,Grocery & pharmacy,-5.0
NO,2022-03-06,Grocery & pharmacy,1.0
NO,2022-03-07,Grocery & pharmacy,-1.0
NO,2022-03-08,Grocery & pharmacy,0.0
NO,2022-03-09,Grocery & pharmacy,-3.0
NO,2022-03-10,Grocery & pharmacy,2.0
NO,2020-02-15,Parks,26.0
NO,2020-02-16,Parks,-34.0
NO,2020-02-17,Parks,13.0
NO,2020-02-18,Parks,15.0
NO,2020-02-19,Parks,49.0
NO,2020-02-20,Parks,-4.0
NO,2020-02-21,Parks,12.0
NO,2020-02-22,Parks,9.0
NO,2020-02-23,Parks,0.0
NO,2020-02-24,Parks,21.0
NO,2020-02-25,Parks,13.0
NO,2020-02-26,Parks,23.0
NO,2020-02-27,Parks,14.0
NO,2020-02-28,Parks,20.0
NO,2020-02-29,Parks,2.0
NO,2020-03-01,Parks,-30.0
NO,2020-03-02,Parks,4.0
NO,2020-03-03,Parks,6.0
NO,2020-03-04,Parks,9.0
NO,2020-03-05,Parks,26.0
NO,2020-03-06,Parks,18.0
NO,2020-03-07,Parks,29.0
NO,2020-03-08,Parks,-37.0
NO,2020-03-09,Parks,11.0
NO,2020-03-10,Parks,-4.0
NO,2020-03-11,Parks,10.0
NO,2020-03-12,Parks,-1.0
NO,2020-03-13,Parks,3.0
NO,2020-03-14,Parks,26.0
NO,2020-03-15,Parks,-50.0
NO,2020-03-16,Parks,22.0
NO,2020-03-17,Parks,10.0
NO,2020-03-18,Parks,18.0
NO,2020-03-19,Parks,24.0
NO,2020-03-20,Parks,31.0
NO,2020-03-21,Parks,80.0
NO,2020-03-22,Parks,-8.0
NO,2020-03-23,Parks,-1.0
NO,2020-03-24,Parks,-8.0
NO,2020-03-25,Parks,0.0
NO,2020-03-26,Parks,29.0
NO,2020-03-27,Parks,16.0
NO,2020-03-28,Parks,29.0
NO,2020-03-29,Parks,-5.0
NO,2020-03-30,Parks,37.0
NO,2020-03-31,Parks,23.0
NO,2020-04-01,Parks,18.0
NO,2020-04-02,Parks,-7.0
NO,2020-04-03,Parks,13.0
NO,2020-04-04,Parks,32.0
NO,2020-04-05,Parks,14.0
NO,2020-04-06,Parks,89.0
NO,2020-04-07,Parks,104.0
NO,2020-04-08,Parks,37.0
NO,2020-04-09,Parks,166.0
NO,2020-04-10,Parks,163.0
NO,2020-04-11,Parks,-2.0
NO,2020-04-12,Parks,12.0
NO,2020-04-13,Parks,70.0
NO,2020-04-14,Parks,3.0
NO,2020-04-15,Parks,44.0
NO,2020-04-16,Parks,53.0
NO,2020-04-17,Parks,68.0
NO,2020-04-18,Parks,99.0
NO,2020-04-19,Parks,88.0
NO,2020-04-20,Parks,106.0
NO,2020-04-21,Parks,135.0
NO,2020-04-22,Parks,130.0
NO,2020-04-23,Parks,93.0
NO,2020-04-24,Parks,56.0
NO,2020-04-25,Parks,95.0
NO,2020-04-26,Parks,48.0
NO,2020-04-27,Parks,20.0
NO,2020-04-28,Parks,48.0
NO,2020-04-29,Parks,56.0
NO,2020-04-30,Parks,51.0
NO,2020-05-01,Parks,119.0
NO,2020-05-02,Parks,95.0
NO,2020-05-03,Parks,48.0
NO,2020-05-04,Parks,51.0
NO,2020-05-05,Parks,66.0
NO,2020-05-06,Parks,74.0
NO,2020-05-07,Parks,70.0
NO,2020-05-08,Parks,64.0
NO,2020-05-09,Parks,84.0
NO,2020-05-10,Parks,2.0
NO,2020-05-11,Parks,39.0
NO,2020-05-12,Parks,27.0
NO,2020-05-13,Parks,52.0
NO,2020-05-14,Parks,43.0
NO,2020-05-15,Parks,35.0
NO,2020-05-16,Parks,21.0
NO,2020-05-17,Parks,19.0
NO,2020-05-18,Parks,61.0
NO,2020-05-19,Parks,92.0
NO,2020-05-20,Parks,127.0
NO,2020-05-21,Parks,227.0
NO,2020-05-22,Parks,92.0
NO,2020-05-23,Parks,74.0
NO,2020-05-24,Parks,27.0
NO,2020-05-25,Parks,106.0
NO,2020-05-26,Parks,74.0
NO,2020-05-27,Parks,82.0
NO,2020-05-28,Parks,98.0
NO,2020-05-29,Parks,142.0
NO,2020-05-30,Parks,210.0
NO,2020-05-31,Parks,172.0
NO,2020-06-01,Parks,314.0
NO,2020-06-02,Parks,119.0
NO,2020-06-03,Parks,97.0
NO,2020-06-04,Parks,60.0
NO,2020-06-05,Parks,42.0
NO,2020-06-06,Parks,47.0
NO,2020-06-07,Parks,11.0
NO,2020-06-08,Parks,72.0
NO,2020-06-09,Parks,104.0
NO,2020-06-10,Parks,111.0
NO,2020-06-11,Parks,153.0
NO,2020-06-12,Parks,175.0
NO,2020-06-13,Parks,207.0
NO,2020-06-14,Parks,136.0
NO,2020-06-15,Parks,181.0
NO,2020-06-16,Parks,181.0
NO,2020-06-17,Parks,173.0
NO,2020-06-18,Parks,187.0
NO,2020-06-19,Parks,190.0
NO,2020-06-20,Parks,169.0
NO,2020-06-21,Parks,51.0
NO,2020-06-22,Parks,122.0
NO,2020-06-23,Parks,209.0
NO,2020-06-24,Parks,205.0
NO,2020-06-25,Parks,215.0
NO,2020-06-26,Parks,224.0
NO,2020-06-27,Parks,241.0
NO,2020-06-28,Parks,37.0
NO,2020-06-29,Parks,112.0
NO,2020-06-30,Parks,99.0
NO,2020-07-01,Parks,141.0
NO,2020-07-02,Parks,135.0
NO,2020-07-03,Parks,96.0
NO,2020-07-04,Parks,156.0
NO,2020-07-05,Parks,26.0
NO,2020-07-06,Parks,130.0
NO,2020-07-07,Parks,158.0
NO,2020-07-08,Parks,195.0
NO,2020-07-09,Parks,213.0
NO,2020-07-10,Parks,170.0
NO,2020-07-11,Parks,174.0
NO,2020-07-12,Parks,97.0
NO,2020-07-13,Parks,222.0
NO,2020-07-14,Parks,184.0
NO,2020-07-15,Parks,252.0
NO,2020-07-16,Parks,289.0
NO,2020-07-17,Parks,162.0
NO,2020-07-18,Parks,131.0
NO,2020-07-19,Parks,86.0
NO,2020-07-20,Parks,241.0
NO,2020-07-21,Parks,227.0
NO,2020-07-22,Parks,249.0
NO,2020-07-23,Parks,270.0
NO,2020-07-24,Parks,253.0
NO,2020-07-25,Parks,229.0
NO,2020-07-26,Parks,50.0
NO,2020-07-27,Parks,197.0
NO,2020-07-28,Parks,162.0
NO,2020-07-29,Parks,183.0
NO,2020-07-30,Parks,247.0
NO,2020-07-31,Parks,276.0
NO,2020-08-01,Parks,241.0
NO,2020-08-02,Parks,60.0
NO,2020-08-03,Parks,168.0
NO,2020-08-04,Parks,182.0
NO,2020-08-05,Parks,103.0
NO,2020-08-06,Parks,191.0
NO,2020-08-07,Parks,222.0
NO,2020-08-08,Parks,216.0
NO,2020-08-09,Parks,131.0
NO,2020-08-10,Parks,184.0
NO,2020-08-11,Parks,214.0
NO,2020-08-12,Parks,225.0
NO,2020-08-13,Parks,156.0
NO,2020-08-14,Parks,180.0
NO,2020-08-15,Parks,204.0
NO,2020-08-16,Parks,118.0
NO,2020-08-17,Parks,171.0
NO,2020-08-18,Parks,176.0
NO,2020-08-19,Parks,124.0
NO,2020-08-20,Parks,112.0
NO,2020-08-21,Parks,66.0
NO,2020-08-22,Parks,69.0
NO,2020-08-23,Parks,40.0
NO,2020-08-24,Parks,79.0
NO,2020-08-25,Parks,91.0
NO,2020-08-26,Parks,91.0
NO,2020-08-27,Parks,97.0
NO,2020-08-28,Parks,97.0
NO,2020-08-29,Parks,124.0
NO,2020-08-30,Parks,63.0
NO,2020-08-31,Parks,99.0
NO,2020-09-01,Parks,115.0
NO,2020-09-02,Parks,112.0
NO,2020-09-03,Parks,68.0
NO,2020-09-04,Parks,70.0
NO,2020-09-05,Parks,92.0
NO,2020-09-06,Parks,45.0
NO,2020-09-07,Parks,56.0
NO,2020-09-08,Parks,62.0
NO,2020-09-09,Parks,55.0
NO,2020-09-10,Parks,80.0
NO,2020-09-11,Parks,61.0
NO,2020-09-12,Parks,88.0
NO,2020-09-13,Parks,33.0
NO,2020-09-14,Parks,79.0
NO,2020-09-15,Parks,75.0
NO,2020-09-16,Parks,80.0
NO,2020-09-17,Parks,89.0
NO,2020-09-18,Parks,81.0
NO,2020-09-19,Parks,135.0
NO,2020-09-20,Parks,45.0
NO,2020-09-21,Parks,53.0
NO,2020-09-22,Parks,55.0
NO,2020-09-23,Parks,28.0
NO,2020-09-24,Parks,23.0
NO,2020-09-25,Parks,44.0
NO,2020-09-26,Parks,52.0
NO,2020-09-27,Parks,47.0
NO,2020-09-28,Parks,81.0
NO,2020-09-29,Parks,49.0
NO,2020-09-30,Parks,62.0
NO,2020-10-01,Parks,68.0
NO,2020-10-02,Parks,66.0
NO,2020-10-03,Parks,83.0
NO,2020-10-04,Parks,9.0
NO,2020-10-05,Parks,79.0
NO,2020-10-06,Parks,52.0
NO,2020-10-07,Parks,52.0
NO,2020-10-08,Parks,59.0
NO,2020-10-09,Parks,65.0
NO,2020-10-10,Parks,54.0
NO,2020-10-11,Parks,39.0
NO,2020-10-12,Parks,52.0
NO,2020-10-13,Parks,52.0
NO,2020-10-14,Parks,45.0
NO,2020-10-15,Parks,43.0
NO,2020-10-16,Parks,45.0
NO,2020-10-17,Parks,44.0
NO,2020-10-18,Parks,23.0
NO,2020-10-19,Parks,20.0
NO,2020-10-20,Parks,-9.0
NO,2020-10-21,Parks,2.0
NO,2020-10-22,Parks,10.0
NO,2020-10-23,Parks,22.0
NO,2020-10-24,Parks,30.0
NO,2020-10-25,Parks,-18.0
NO,2020-10-26,Parks,11.0
NO,2020-10-27,Parks,11.0
NO,2020-10-28,Parks,11.0
NO,2020-10-29,Parks,24.0
NO,2020-10-30,Parks,3.0
NO,2020-10-31,Parks,28.0
NO,2020-11-01,Parks,-25.0
NO,2020-11-02,Parks,5.0
NO,2020-11-03,Parks,17.0
NO,2020-11-04,Parks,9.0
NO,2020-11-05,Parks,5.0
NO,2020-11-06,Parks,19.0
NO,2020-11-07,Parks,20.0
NO,2020-11-08,Parks,12.0
NO,2020-11-09,Parks,10.0
NO,2020-11-10,Parks,11.0
NO,2020-11-11,Parks,7.0
NO,2020-11-12,Parks,7.0
NO,2020-11-13,Parks,3.0
NO,2020-11-14,Parks,32.0
NO,2020-11-15,Parks,-22.0
NO,2020-11-16,Parks,-1.0
NO,2020-11-17,Parks,-2.0
NO,2020-11-18,Parks,-5.0
NO,2020-11-19,Parks,-2.0
NO,2020-11-20,Parks,9.0
NO,2020-11-21,Parks,-6.0
NO,2020-11-22,Parks,-19.0
NO,2020-11-23,Parks,6.0
NO,2020-11-24,Parks,1.0
NO,2020-11-25,Parks,-3.0
NO,2020-11-26,Parks,14.0
NO,2020-11-27,Parks,4.0
NO,2020-11-28,Parks,5.0
NO,2020-11-29,Parks,-21.0
NO,2020-11-30,Parks,-12.0
NO,2020-12-01,Parks,15.0
NO,2020-12-02,Parks,-10.0
NO,2020-12-03,Parks,-11.0
NO,2020-12-04,Parks,-8.0
NO,2020-12-05,Parks,-4.0
NO,2020-12-06,Parks,-21.0
NO,2020-12-07,Parks,-9.0
NO,2020-12-08,Parks,-5.0
NO,2020-12-09,Parks,0.0
NO,2020-12-10,Parks,-4.0
NO,2020-12-11,Parks,-7.0
NO,2020-12-12,Parks,-4.0
NO,2020-12-13,Parks,-25.0
NO,2020-12-14,Parks,-13.0
NO,2020-12-15,Parks,-7.0
NO,2020-12-16,Parks,0.0
NO,2020-12-17,Parks,-13.0
NO,2020-12-18,Parks,-18.0
NO,2020-12-19,Parks,-17.0
NO,2020-12-20,Parks,-35.0
NO,2020-12-21,Parks,2.0
NO,2020-12-22,Parks,-3.0
NO,2020-12-23,Parks,9.0
NO,2020-12-24,Parks,-6.0
NO,2020-12-25,Parks,16.0
NO,2020-12-26,Parks,-14.0
NO,2020-12-27,Parks,-42.0
NO,2020-12-28,Parks,5.0
