geo_type,region,transportation_type,alternative_name,sub-region,country,date,val
sub-region,Vestfold og Telemark,driving,NA,NA,Norway,2022-01-11,104.05
sub-region,Vestfold og Telemark,walking,NA,NA,Norway,2022-01-11,96.97
sub-region,Vestland,driving,NA,NA,Norway,2022-01-11,107.33
sub-region,Vestland,walking,NA,NA,Norway,2022-01-11,110.31
sub-region,Vestland,transit,NA,NA,Norway,2022-01-11,103.89
sub-region,Viken,driving,NA,NA,Norway,2022-01-11,111.65
sub-region,Viken,walking,NA,NA,Norway,2022-01-11,137.22
sub-region,Viken,transit,NA,NA,Norway,2022-01-11,132.68
country/region,Norway,driving,Norge,NA,NA,2022-01-12,111.4
country/region,Norway,transit,Norge,NA,NA,2022-01-12,121.49
country/region,Norway,walking,Norge,NA,NA,2022-01-12,114.54
city,Oslo,driving,NA,NA,Norway,2022-01-12,116.19
city,Oslo,transit,NA,NA,Norway,2022-01-12,142.36
city,Oslo,walking,NA,NA,Norway,2022-01-12,110.87
sub-region,Agder,driving,NA,NA,Norway,2022-01-12,123.25
sub-region,Agder,walking,NA,NA,Norway,2022-01-12,119.24
sub-region,Innlandet,driving,NA,NA,Norway,2022-01-12,111.71
sub-region,Innlandet,walking,NA,NA,Norway,2022-01-12,120.97
sub-region,Møre og Romsdal,driving,NA,NA,Norway,2022-01-12,114.38
sub-region,Nordland,driving,NA,NA,Norway,2022-01-12,95.63
sub-region,Rogaland,driving,NA,NA,Norway,2022-01-12,113.84
sub-region,Rogaland,walking,NA,NA,Norway,2022-01-12,130.85
sub-region,Troms og Finnmark,driving,NA,NA,Norway,2022-01-12,96.2
sub-region,Troms og Finnmark,walking,NA,NA,Norway,2022-01-12,85.2
sub-region,Trøndelag,driving,NA,NA,Norway,2022-01-12,101.12
sub-region,Trøndelag,walking,NA,NA,Norway,2022-01-12,100.29
sub-region,Vestfold og Telemark,driving,NA,NA,Norway,2022-01-12,108.22
sub-region,Vestfold og Telemark,walking,NA,NA,Norway,2022-01-12,106.71
sub-region,Vestland,driving,NA,NA,Norway,2022-01-12,102.77
sub-region,Vestland,walking,NA,NA,Norway,2022-01-12,105.16
sub-region,Vestland,transit,NA,NA,Norway,2022-01-12,98.89
sub-region,Viken,driving,NA,NA,Norway,2022-01-12,114.81
sub-region,Viken,walking,NA,NA,Norway,2022-01-12,141.61
sub-region,Viken,transit,NA,NA,Norway,2022-01-12,133.02
country/region,Norway,driving,Norge,NA,NA,2022-01-13,116.43
country/region,Norway,transit,Norge,NA,NA,2022-01-13,123.46
country/region,Norway,walking,Norge,NA,NA,2022-01-13,116.98
city,Oslo,driving,NA,NA,Norway,2022-01-13,114.93
city,Oslo,transit,NA,NA,Norway,2022-01-13,143.08
city,Oslo,walking,NA,NA,Norway,2022-01-13,111.69
sub-region,Agder,driving,NA,NA,Norway,2022-01-13,126.22
sub-region,Agder,walking,NA,NA,Norway,2022-01-13,113.65
sub-region,Innlandet,driving,NA,NA,Norway,2022-01-13,118.68
sub-region,Innlandet,walking,NA,NA,Norway,2022-01-13,127.17
sub-region,Møre og Romsdal,driving,NA,NA,Norway,2022-01-13,132.47
sub-region,Nordland,driving,NA,NA,Norway,2022-01-13,104.81
sub-region,Rogaland,driving,NA,NA,Norway,2022-01-13,117.14
sub-region,Rogaland,walking,NA,NA,Norway,2022-01-13,127.01
sub-region,Troms og Finnmark,driving,NA,NA,Norway,2022-01-13,108.24
sub-region,Troms og Finnmark,walking,NA,NA,Norway,2022-01-13,86.76
sub-region,Trøndelag,driving,NA,NA,Norway,2022-01-13,120.53
sub-region,Trøndelag,walking,NA,NA,Norway,2022-01-13,102.03
sub-region,Vestfold og Telemark,driving,NA,NA,Norway,2022-01-13,111.38
sub-region,Vestfold og Telemark,walking,NA,NA,Norway,2022-01-13,114.36
sub-region,Vestland,driving,NA,NA,Norway,2022-01-13,110.36
sub-region,Vestland,walking,NA,NA,Norway,2022-01-13,110.34
sub-region,Vestland,transit,NA,NA,Norway,2022-01-13,117.79
sub-region,Viken,driving,NA,NA,Norway,2022-01-13,119.04
sub-region,Viken,walking,NA,NA,Norway,2022-01-13,151.47
sub-region,Viken,transit,NA,NA,Norway,2022-01-13,128.34
country/region,Norway,driving,Norge,NA,NA,2022-01-14,125.56
country/region,Norway,transit,Norge,NA,NA,2022-01-14,136.98
country/region,Norway,walking,Norge,NA,NA,2022-01-14,132.82
city,Oslo,driving,NA,NA,Norway,2022-01-14,122.42
city,Oslo,transit,NA,NA,Norway,2022-01-14,159.51
city,Oslo,walking,NA,NA,Norway,2022-01-14,131.5
sub-region,Agder,driving,NA,NA,Norway,2022-01-14,139.12
sub-region,Agder,walking,NA,NA,Norway,2022-01-14,122.6
sub-region,Innlandet,driving,NA,NA,Norway,2022-01-14,152.09
sub-region,Innlandet,walking,NA,NA,Norway,2022-01-14,127.82
sub-region,Møre og Romsdal,driving,NA,NA,Norway,2022-01-14,135.02
sub-region,Nordland,driving,NA,NA,Norway,2022-01-14,103.04
sub-region,Rogaland,driving,NA,NA,Norway,2022-01-14,119.72
sub-region,Rogaland,walking,NA,NA,Norway,2022-01-14,147.19
sub-region,Troms og Finnmark,driving,NA,NA,Norway,2022-01-14,107.13
sub-region,Troms og Finnmark,walking,NA,NA,Norway,2022-01-14,101.14
sub-region,Trøndelag,driving,NA,NA,Norway,2022-01-14,123.3
sub-region,Trøndelag,walking,NA,NA,Norway,2022-01-14,113.1
sub-region,Vestfold og Telemark,driving,NA,NA,Norway,2022-01-14,121.83
sub-region,Vestfold og Telemark,walking,NA,NA,Norway,2022-01-14,122.77
sub-region,Vestland,driving,NA,NA,Norway,2022-01-14,125.19
sub-region,Vestland,walking,NA,NA,Norway,2022-01-14,140.32
sub-region,Vestland,transit,NA,NA,Norway,2022-01-14,131.33
sub-region,Viken,driving,NA,NA,Norway,2022-01-14,125.74
sub-region,Viken,walking,NA,NA,Norway,2022-01-14,150.69
sub-region,Viken,transit,NA,NA,Norway,2022-01-14,132.97
country/region,Norway,driving,Norge,NA,NA,2022-01-15,112.69
country/region,Norway,transit,Norge,NA,NA,2022-01-15,133.09
country/region,Norway,walking,Norge,NA,NA,2022-01-15,136.02
city,Oslo,driving,NA,NA,Norway,2022-01-15,114.34
city,Oslo,transit,NA,NA,Norway,2022-01-15,161.76
city,Oslo,walking,NA,NA,Norway,2022-01-15,140.41
sub-region,Agder,driving,NA,NA,Norway,2022-01-15,124.95
sub-region,Agder,walking,NA,NA,Norway,2022-01-15,135.35
sub-region,Innlandet,driving,NA,NA,Norway,2022-01-15,122.42
sub-region,Innlandet,walking,NA,NA,Norway,2022-01-15,124.39
sub-region,Møre og Romsdal,driving,NA,NA,Norway,2022-01-15,124.4
sub-region,Nordland,driving,NA,NA,Norway,2022-01-15,106.01
sub-region,Rogaland,driving,NA,NA,Norway,2022-01-15,111.87
sub-region,Rogaland,walking,NA,NA,Norway,2022-01-15,149.02
sub-region,Troms og Finnmark,driving,NA,NA,Norway,2022-01-15,104.14
sub-region,Troms og Finnmark,walking,NA,NA,Norway,2022-01-15,97.18
sub-region,Trøndelag,driving,NA,NA,Norway,2022-01-15,108.35
sub-region,Trøndelag,walking,NA,NA,Norway,2022-01-15,127.12
sub-region,Vestfold og Telemark,driving,NA,NA,Norway,2022-01-15,110.35
sub-region,Vestfold og Telemark,walking,NA,NA,Norway,2022-01-15,108.8
sub-region,Vestland,driving,NA,NA,Norway,2022-01-15,110.09
sub-region,Vestland,walking,NA,NA,Norway,2022-01-15,141.89
sub-region,Vestland,transit,NA,NA,Norway,2022-01-15,127.53
sub-region,Viken,driving,NA,NA,Norway,2022-01-15,111.04
sub-region,Viken,walking,NA,NA,Norway,2022-01-15,143.66
sub-region,Viken,transit,NA,NA,Norway,2022-01-15,132.33
country/region,Norway,driving,Norge,NA,NA,2022-01-16,112.43
country/region,Norway,transit,Norge,NA,NA,2022-01-16,127.31
country/region,Norway,walking,Norge,NA,NA,2022-01-16,101.84
city,Oslo,driving,NA,NA,Norway,2022-01-16,103.72
city,Oslo,transit,NA,NA,Norway,2022-01-16,141.56
city,Oslo,walking,NA,NA,Norway,2022-01-16,99.59
sub-region,Agder,driving,NA,NA,Norway,2022-01-16,125.38
sub-region,Agder,walking,NA,NA,Norway,2022-01-16,94.41
sub-region,Innlandet,driving,NA,NA,Norway,2022-01-16,141.47
sub-region,Innlandet,walking,NA,NA,Norway,2022-01-16,101.42
sub-region,Møre og Romsdal,driving,NA,NA,Norway,2022-01-16,107.7
sub-region,Nordland,driving,NA,NA,Norway,2022-01-16,97.51
sub-region,Rogaland,driving,NA,NA,Norway,2022-01-16,108.27
sub-region,Rogaland,walking,NA,NA,Norway,2022-01-16,122.68
sub-region,Troms og Finnmark,driving,NA,NA,Norway,2022-01-16,101.37
sub-region,Troms og Finnmark,walking,NA,NA,Norway,2022-01-16,81.79
sub-region,Trøndelag,driving,NA,NA,Norway,2022-01-16,99.16
sub-region,Trøndelag,walking,NA,NA,Norway,2022-01-16,75.98
sub-region,Vestfold og Telemark,driving,NA,NA,Norway,2022-01-16,118.51
sub-region,Vestfold og Telemark,walking,NA,NA,Norway,2022-01-16,98.95
sub-region,Vestland,driving,NA,NA,Norway,2022-01-16,113.23
sub-region,Vestland,walking,NA,NA,Norway,2022-01-16,101.39
sub-region,Vestland,transit,NA,NA,Norway,2022-01-16,132.53
sub-region,Viken,driving,NA,NA,Norway,2022-01-16,116.29
sub-region,Viken,walking,NA,NA,Norway,2022-01-16,128.73
sub-region,Viken,transit,NA,NA,Norway,2022-01-16,143.57
country/region,Norway,driving,Norge,NA,NA,2022-01-17,115.23
country/region,Norway,transit,Norge,NA,NA,2022-01-17,128.68
country/region,Norway,walking,Norge,NA,NA,2022-01-17,118.56
city,Oslo,driving,NA,NA,Norway,2022-01-17,109.53
city,Oslo,transit,NA,NA,Norway,2022-01-17,146.59
city,Oslo,walking,NA,NA,Norway,2022-01-17,108.91
sub-region,Agder,driving,NA,NA,Norway,2022-01-17,131.91
sub-region,Agder,walking,NA,NA,Norway,2022-01-17,129.38
sub-region,Innlandet,driving,NA,NA,Norway,2022-01-17,118.06
sub-region,Innlandet,walking,NA,NA,Norway,2022-01-17,115.65
sub-region,Møre og Romsdal,driving,NA,NA,Norway,2022-01-17,137.17
sub-region,Nordland,driving,NA,NA,Norway,2022-01-17,107.07
sub-region,Rogaland,driving,NA,NA,Norway,2022-01-17,116.15
sub-region,Rogaland,walking,NA,NA,Norway,2022-01-17,134.51
sub-region,Troms og Finnmark,driving,NA,NA,Norway,2022-01-17,116.43
sub-region,Troms og Finnmark,walking,NA,NA,Norway,2022-01-17,112.46
sub-region,Trøndelag,driving,NA,NA,Norway,2022-01-17,116.83
sub-region,Trøndelag,walking,NA,NA,Norway,2022-01-17,110.33
sub-region,Vestfold og Telemark,driving,NA,NA,Norway,2022-01-17,109.45
sub-region,Vestfold og Telemark,walking,NA,NA,Norway,2022-01-17,106.44
sub-region,Vestland,driving,NA,NA,Norway,2022-01-17,113.12
sub-region,Vestland,walking,NA,NA,Norway,2022-01-17,122.76
sub-region,Vestland,transit,NA,NA,Norway,2022-01-17,134.48
sub-region,Viken,driving,NA,NA,Norway,2022-01-17,116.95
sub-region,Viken,walking,NA,NA,Norway,2022-01-17,144.99
sub-region,Viken,transit,NA,NA,Norway,2022-01-17,134.6
country/region,Norway,driving,Norge,NA,NA,2022-01-18,111.18
country/region,Norway,transit,Norge,NA,NA,2022-01-18,126.43
country/region,Norway,walking,Norge,NA,NA,2022-01-18,119.67
city,Oslo,driving,NA,NA,Norway,2022-01-18,107.44
city,Oslo,transit,NA,NA,Norway,2022-01-18,146.19
city,Oslo,walking,NA,NA,Norway,2022-01-18,111.05
sub-region,Agder,driving,NA,NA,Norway,2022-01-18,127
sub-region,Agder,walking,NA,NA,Norway,2022-01-18,126.77
sub-region,Innlandet,driving,NA,NA,Norway,2022-01-18,110.12
sub-region,Innlandet,walking,NA,NA,Norway,2022-01-18,111.28
sub-region,Møre og Romsdal,driving,NA,NA,Norway,2022-01-18,124.85
sub-region,Nordland,driving,NA,NA,Norway,2022-01-18,100.93
sub-region,Rogaland,driving,NA,NA,Norway,2022-01-18,112.19
sub-region,Rogaland,walking,NA,NA,Norway,2022-01-18,137.68
sub-region,Troms og Finnmark,driving,NA,NA,Norway,2022-01-18,103.7
sub-region,Troms og Finnmark,walking,NA,NA,Norway,2022-01-18,105.81
sub-region,Trøndelag,driving,NA,NA,Norway,2022-01-18,115.45
sub-region,Trøndelag,walking,NA,NA,Norway,2022-01-18,115.85
sub-region,Vestfold og Telemark,driving,NA,NA,Norway,2022-01-18,109.08
sub-region,Vestfold og Telemark,walking,NA,NA,Norway,2022-01-18,117.27
sub-region,Vestland,driving,NA,NA,Norway,2022-01-18,108
sub-region,Vestland,walking,NA,NA,Norway,2022-01-18,122.09
sub-region,Vestland,transit,NA,NA,Norway,2022-01-18,125.21
sub-region,Viken,driving,NA,NA,Norway,2022-01-18,113.47
sub-region,Viken,walking,NA,NA,Norway,2022-01-18,144.03
sub-region,Viken,transit,NA,NA,Norway,2022-01-18,123.16
country/region,Norway,driving,Norge,NA,NA,2022-01-19,111.83
country/region,Norway,transit,Norge,NA,NA,2022-01-19,126.3
country/region,Norway,walking,Norge,NA,NA,2022-01-19,120.88
city,Oslo,driving,NA,NA,Norway,2022-01-19,109.36
city,Oslo,transit,NA,NA,Norway,2022-01-19,143.08
city,Oslo,walking,NA,NA,Norway,2022-01-19,113.4
sub-region,Agder,driving,NA,NA,Norway,2022-01-19,125.18
sub-region,Agder,walking,NA,NA,Norway,2022-01-19,114.54
sub-region,Innlandet,driving,NA,NA,Norway,2022-01-19,114.67
sub-region,Innlandet,walking,NA,NA,Norway,2022-01-19,116.42
sub-region,Møre og Romsdal,driving,NA,NA,Norway,2022-01-19,122.51
sub-region,Nordland,driving,NA,NA,Norway,2022-01-19,103.45
sub-region,Rogaland,driving,NA,NA,Norway,2022-01-19,112.98
sub-region,Rogaland,walking,NA,NA,Norway,2022-01-19,130.97
sub-region,Troms og Finnmark,driving,NA,NA,Norway,2022-01-19,104.67
sub-region,Troms og Finnmark,walking,NA,NA,Norway,2022-01-19,101.02
sub-region,Trøndelag,driving,NA,NA,Norway,2022-01-19,118.38
sub-region,Trøndelag,walking,NA,NA,Norway,2022-01-19,127.48
sub-region,Vestfold og Telemark,driving,NA,NA,Norway,2022-01-19,104.79
sub-region,Vestfold og Telemark,walking,NA,NA,Norway,2022-01-19,112.43
sub-region,Vestland,driving,NA,NA,Norway,2022-01-19,106.56
sub-region,Vestland,walking,NA,NA,Norway,2022-01-19,117.68
sub-region,Vestland,transit,NA,NA,Norway,2022-01-19,129.29
sub-region,Viken,driving,NA,NA,Norway,2022-01-19,113.59
sub-region,Viken,walking,NA,NA,Norway,2022-01-19,148.35
sub-region,Viken,transit,NA,NA,Norway,2022-01-19,129.42
country/region,Norway,driving,Norge,NA,NA,2022-01-20,116.63
country/region,Norway,transit,Norge,NA,NA,2022-01-20,129.5
country/region,Norway,walking,Norge,NA,NA,2022-01-20,122.56
city,Oslo,driving,NA,NA,Norway,2022-01-20,111.18
city,Oslo,transit,NA,NA,Norway,2022-01-20,148.29
city,Oslo,walking,NA,NA,Norway,2022-01-20,119.65
sub-region,Agder,driving,NA,NA,Norway,2022-01-20,124.92
sub-region,Agder,walking,NA,NA,Norway,2022-01-20,122.82
sub-region,Innlandet,driving,NA,NA,Norway,2022-01-20,133.03
sub-region,Innlandet,walking,NA,NA,Norway,2022-01-20,114.35
sub-region,Møre og Romsdal,driving,NA,NA,Norway,2022-01-20,126.02
sub-region,Nordland,driving,NA,NA,Norway,2022-01-20,96.62
sub-region,Rogaland,driving,NA,NA,Norway,2022-01-20,112.88
sub-region,Rogaland,walking,NA,NA,Norway,2022-01-20,131.39
sub-region,Troms og Finnmark,driving,NA,NA,Norway,2022-01-20,110.36
sub-region,Troms og Finnmark,walking,NA,NA,Norway,2022-01-20,100.78
sub-region,Trøndelag,driving,NA,NA,Norway,2022-01-20,114.01
sub-region,Trøndelag,walking,NA,NA,Norway,2022-01-20,111.01
sub-region,Vestfold og Telemark,driving,NA,NA,Norway,2022-01-20,119.7
sub-region,Vestfold og Telemark,walking,NA,NA,Norway,2022-01-20,108.36
sub-region,Vestland,driving,NA,NA,Norway,2022-01-20,114.52
sub-region,Vestland,walking,NA,NA,Norway,2022-01-20,124.72
sub-region,Vestland,transit,NA,NA,Norway,2022-01-20,122.61
sub-region,Viken,driving,NA,NA,Norway,2022-01-20,118.95
sub-region,Viken,walking,NA,NA,Norway,2022-01-20,143.4
sub-region,Viken,transit,NA,NA,Norway,2022-01-20,142.34
country/region,Norway,driving,Norge,NA,NA,2022-01-21,125.4
country/region,Norway,transit,Norge,NA,NA,2022-01-21,129.31
country/region,Norway,walking,Norge,NA,NA,2022-01-21,134
city,Oslo,driving,NA,NA,Norway,2022-01-21,113.98
city,Oslo,transit,NA,NA,Norway,2022-01-21,153.12
city,Oslo,walking,NA,NA,Norway,2022-01-21,131.17
sub-region,Agder,driving,NA,NA,Norway,2022-01-21,140.56
sub-region,Agder,walking,NA,NA,Norway,2022-01-21,132.07
sub-region,Innlandet,driving,NA,NA,Norway,2022-01-21,162.53
sub-region,Innlandet,walking,NA,NA,Norway,2022-01-21,127.88
sub-region,Møre og Romsdal,driving,NA,NA,Norway,2022-01-21,138.79
sub-region,Nordland,driving,NA,NA,Norway,2022-01-21,103.2
sub-region,Rogaland,driving,NA,NA,Norway,2022-01-21,118.49
sub-region,Rogaland,walking,NA,NA,Norway,2022-01-21,140.77
sub-region,Troms og Finnmark,driving,NA,NA,Norway,2022-01-21,120.01
sub-region,Troms og Finnmark,walking,NA,NA,Norway,2022-01-21,104.67
sub-region,Trøndelag,driving,NA,NA,Norway,2022-01-21,126.72
sub-region,Trøndelag,walking,NA,NA,Norway,2022-01-21,140.92
sub-region,Vestfold og Telemark,driving,NA,NA,Norway,2022-01-21,128.37
sub-region,Vestfold og Telemark,walking,NA,NA,Norway,2022-01-21,123.87
sub-region,Vestland,driving,NA,NA,Norway,2022-01-21,127.06
sub-region,Vestland,walking,NA,NA,Norway,2022-01-21,139.91
sub-region,Vestland,transit,NA,NA,Norway,2022-01-21,129.19
sub-region,Viken,driving,NA,NA,Norway,2022-01-21,123.75
sub-region,Viken,walking,NA,NA,Norway,2022-01-21,143.44
sub-region,Viken,transit,NA,NA,Norway,2022-01-21,121.29
country/region,Norway,driving,Norge,NA,NA,2022-01-22,111.95
country/region,Norway,transit,Norge,NA,NA,2022-01-22,134.97
country/region,Norway,walking,Norge,NA,NA,2022-01-22,140.67
city,Oslo,driving,NA,NA,Norway,2022-01-22,108.05
city,Oslo,transit,NA,NA,Norway,2022-01-22,161.78
city,Oslo,walking,NA,NA,Norway,2022-01-22,142.29
sub-region,Agder,driving,NA,NA,Norway,2022-01-22,125.9
sub-region,Agder,walking,NA,NA,Norway,2022-01-22,148.77
sub-region,Innlandet,driving,NA,NA,Norway,2022-01-22,128.49
sub-region,Innlandet,walking,NA,NA,Norway,2022-01-22,143.59
sub-region,Møre og Romsdal,driving,NA,NA,Norway,2022-01-22,124.3
sub-region,Nordland,driving,NA,NA,Norway,2022-01-22,100.79
sub-region,Rogaland,driving,NA,NA,Norway,2022-01-22,114.72
sub-region,Rogaland,walking,NA,NA,Norway,2022-01-22,145.39
sub-region,Troms og Finnmark,driving,NA,NA,Norway,2022-01-22,98.78
sub-region,Troms og Finnmark,walking,NA,NA,Norway,2022-01-22,117.08
sub-region,Trøndelag,driving,NA,NA,Norway,2022-01-22,113.52
sub-region,Trøndelag,walking,NA,NA,Norway,2022-01-22,149.74
sub-region,Vestfold og Telemark,driving,NA,NA,Norway,2022-01-22,116.17
sub-region,Vestfold og Telemark,walking,NA,NA,Norway,2022-01-22,113.75
sub-region,Vestland,driving,NA,NA,Norway,2022-01-22,109.41
sub-region,Vestland,walking,NA,NA,Norway,2022-01-22,145.97
sub-region,Vestland,transit,NA,NA,Norway,2022-01-22,132.44
sub-region,Viken,driving,NA,NA,Norway,2022-01-22,108.86
sub-region,Viken,walking,NA,NA,Norway,2022-01-22,138.07
sub-region,Viken,transit,NA,NA,Norway,2022-01-22,129.72
country/region,Norway,driving,Norge,NA,NA,2022-01-23,118.77
country/region,Norway,transit,Norge,NA,NA,2022-01-23,125.4
country/region,Norway,walking,Norge,NA,NA,2022-01-23,105.71
